date,commune,code_insee,rue,section,numero,colonne,role_code,en_tete
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:06:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0076,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:08:13+00:00,Argis,01017,Chemin de la Morandière,ZD,0074,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:09:55+00:00,Argis,01017,Chemin de la Morandière,ZD,0071,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:11:36+00:00,Argis,01017,Chemin de la Morandière,ZD,0064,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:13:19+00:00,Argis,01017,Chemin de la Morandière,ZD,0068,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:13:19+00:00,Argis,01017,Chemin de la Morandière,ZD,0068,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:13:19+00:00,Argis,01017,Chemin de la Morandière,ZD,0068,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:13:19+00:00,Argis,01017,Chemin de la Morandière,ZD,0068,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:14:59+00:00,Argis,01017,Chemin de la Morandière,ZD,0066,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:16:40+00:00,Argis,01017,Chemin de la Morandière,ZD,0067,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IH,alea_debordement_frequent,Inondation (Aléa débordement de cours d'eau fréquent ou décennal
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,II,alea_debordement_moyen,Inondation (Aléa débordement de cours d'eau moyen ou centennal
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IJ,alea_debordement_rare,Inondation (Aléa débordement de cours d'eau rare ou millénial
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IO,alea_ruissellement_frequent,Inondation (Aléa ruissellement fréquent ou décennal)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IP,alea_ruissellement_moyen,Inondation (Aléa ruissellement moyen ou centennal)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IQ,alea_ruissellement_rare,Inondation (Aléa ruissellement rare ou milléniall)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IK,alea_submersion_frequent,Inondation (Aléa submersion fréquent ou décennal)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IL,alea_submersion_moyen,Inondation (Aléa submersion moyen ou centennal)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IM,alea_submersion_moyen_cc,Inondation (Aléa submersion moyen ou centennal avec prise en compte du changement climatique)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IN,alea_submersion_rare,Inondation (Aléa submersion rare ou millénial)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,ID,ouvrage_protection_inondation,Inondation (Ouvrages de protection)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IG,territoire_risque_important_inondation,Inondation (Territoires à risues importants d'inondation)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IF,zone_soustraite_alea_inondation,Inondation (Zone soustraittes à l'aléa Inondation)
2026-08-20T16:18:18+00:00,Argis,01017,Chemin de la Morandière,ZD,0070,IE,zone_sur_alea_inondation,Inondation (Zone de sur-aléa Inondation)
